driver_id,month,trips_completed,total_miles_x,total_revenue,average_mpg,total_fuel_gallons,on_time_delivery_rate,average_idle_hours,total_miles_y,total_hours,fuel_used,avg_trip_mpg,idle_time,trip_count,idle_ratio,productivity,fuel_efficiency,home_terminal,cdl_class,employment_status,years_experience,driver_age,driver_tenure
DRV00004,2022-07-01,32,46186,98176.32,6.2,7503.4,0.281,6.6,46186,803.4,7503.4,6.2034375,211.4,32,0.26313169031615635,57.48817525516555,6.155342911213584,Denver,A,Active,19,30.865753424657534,12.265753424657534
DRV00004,2022-08-01,25,38640,82802.95,6.59,6037.9,0.36,7.5,38640,679.2,6037.900000000001,6.5924000000000005,186.3,25,0.2742932862190813,56.890459363957596,6.399576011527186,Denver,A,Active,19,30.865753424657534,12.265753424657534
DRV00004,2022-09-01,18,24375,50300.66,6.58,3673.1,0.5,6.1,24375,431.9,3673.1,6.577777777777778,109.2,18,0.2528363047001621,56.43667515628618,6.636083961776157,Denver,A,Active,19,30.865753424657534,12.265753424657534
DRV00004,2022-10-01,23,34614,74551.26,6.5,5264.0,0.261,6.9,34614,612.6,5264.0,6.495217391304347,158.3,23,0.2584067907280444,56.50342801175318,6.5756079027355625,Denver,A,Active,19,30.865753424657534,12.265753424657534
DRV00004,2022-11-01,20,33749,73988.31,6.67,5188.9,0.5,5.9,33749,573.8,5188.9,6.665000000000001,118.9,20,0.20721505751132802,58.81666085744162,6.504076008402552,Denver,A,Active,19,30.865753424657534,12.265753424657534
DRV00004,2022-12-01,16,23810,54245.78,6.52,3703.2,0.312,7.4,23810,415.90000000000003,3703.2,6.515,118.30000000000001,16,0.28444337581149315,57.24933878336138,6.429574422121409,Denver,A,Active,19,30.865753424657534,12.265753424657534
DRV00004,2023-01-01,19,21930,52982.66,6.53,3411.5,0.368,7.0,21930,374.4,3411.5,6.53,133.6,19,0.35683760683760685,58.57371794871795,6.428257364795544,Denver,A,Active,19,30.865753424657534,12.265753424657534
DRV00004,2023-02-01,19,31222,68199.06,6.46,4803.1,0.316,7.8,31222,539.3,4803.1,6.463157894736842,148.1,19,0.2746152419803449,57.89356573335806,6.500385167912389,Denver,A,Active,19,30.865753424657534,12.265753424657534
DRV00004,2023-03-01,22,35225,85107.77,6.39,5560.2,0.273,7.6,35225,625.5,5560.2,6.389545454545455,168.2,22,0.26890487609912067,56.314948041566744,6.335203769648574,Denver,A,Active,19,30.865753424657534,12.265753424657534
DRV00004,2023-04-01,14,24847,53051.37,6.41,3900.3,0.429,6.8,24847,426.6,3900.3,6.407857142857142,95.4,14,0.22362869198312235,58.24425691514299,6.370535599825654,Denver,A,Active,19,30.865753424657534,12.265753424657534
DRV00004,2023-05-01,20,30328,62313.89,6.34,4778.4,0.35,7.5,30328,513.5,4778.4,6.337,150.4,20,0.2928919182083739,59.06134371957157,6.346894357944082,Denver,A,Active,19,30.865753424657534,12.265753424657534
DRV00004,2023-06-01,25,31591,67905.77,6.68,4789.5,0.44,8.5,31591,547.6,4789.5,6.6812000000000005,212.0,25,0.38714390065741416,57.68991964937911,6.595886835786617,Denver,A,Active,19,30.865753424657534,12.265753424657534
DRV00004,2023-07-01,17,25839,53080.75,6.6,3975.9,0.294,6.8,25839,440.1,3975.9,6.604117647058823,116.3,17,0.26425812315382863,58.711656441717786,6.49890590809628,Denver,A,Active,19,30.865753424657534,12.265753424657534
DRV00004,2023-08-01,15,27499,58630.07,6.75,4033.5,0.467,5.6,27499,485.8,4033.5,6.749333333333333,84.4,15,0.1737340469328942,56.60559901193907,6.817652163133755,Denver,A,Active,19,30.865753424657534,12.265753424657534
DRV00004,2023-09-01,10,11978,26290.26,6.27,1968.3,0.5,8.1,11978,204.7,1968.3,6.268,81.4,10,0.39765510503175383,58.51489985344407,6.085454453081339,Denver,A,Active,19,30.865753424657534,12.265753424657534
DRV00004,2023-10-01,17,22049,45593.81,6.61,3370.1,0.412,6.5,22049,391.4,3370.1,6.6135294117647065,111.3,17,0.28436382217680123,56.333673990802254,6.542535829797336,Denver,A,Active,19,30.865753424657534,12.265753424657534
DRV00004,2023-11-01,13,18825,42706.62,6.49,2855.8,0.615,6.1,18825,320.9,2855.8,6.486923076923077,79.1,13,0.24649423496416328,58.66313493300094,6.59184816863926,Denver,A,Active,19,30.865753424657534,12.265753424657534
DRV00004,2023-12-01,17,21918,48060.04,6.65,3397.1,0.353,8.0,21918,378.90000000000003,3397.1,6.6505882352941175,135.6,17,0.35787806809184475,57.846397466349956,6.451973742309617,Denver,A,Active,19,30.865753424657534,12.265753424657534
DRV00004,2024-01-01,16,26987,61090.13,6.55,4140.3,0.438,6.0,26987,455.5,4140.3,6.5525,96.0,16,0.21075740944017562,59.246981339187705,6.518126705794266,Denver,A,Active,19,30.865753424657534,12.265753424657534
DRV00004,2024-02-01,19,26858,55363.26,6.42,4131.6,0.632,6.6,26858,464.9,4131.6,6.4184210526315795,125.7,19,0.2703807270380727,57.77156377715638,6.500629296156452,Denver,A,Active,19,30.865753424657534,12.265753424657534
DRV00004,2024-03-01,16,24462,50887.43,6.55,3680.6,0.438,7.5,24462,427.5,3680.6,6.545625,119.2,16,0.27883040935672515,57.22105263157895,6.646198989295224,Denver,A,Active,19,30.865753424657534,12.265753424657534
DRV00004,2024-04-01,19,24999,53180.31,6.43,3978.4,0.474,5.8,24999,424.0,3978.4,6.431052631578948,110.1,19,0.25966981132075473,58.95990566037736,6.283681882163684,Denver,A,Active,19,30.865753424657534,12.265753424657534
DRV00004,2024-05-01,23,39140,81970.05,6.38,6179.7,0.478,6.8,39140,677.0,6179.7,6.382608695652174,156.0,23,0.23042836041358936,57.813884785819795,6.333640791624189,Denver,A,Active,19,30.865753424657534,12.265753424657534
DRV00004,2024-06-01,22,33289,74763.05,6.53,5130.7,0.409,6.7,33289,565.7,5130.7,6.529545454545455,147.3,22,0.26038536326674916,58.84567792115962,6.488198491433917,Denver,A,Active,19,30.865753424657534,12.265753424657534
DRV00004,2024-07-01,13,24149,51317.32,6.53,3780.6,0.462,6.8,24149,425.3,3780.6,6.5346153846153845,89.0,13,0.20926404890665412,56.781095697154946,6.387610432206528,Denver,A,Active,19,30.865753424657534,12.265753424657534
DRV00004,2024-08-01,15,22208,48013.38,6.59,3357.3,0.6,6.8,22208,394.1,3357.2999999999997,6.585333333333334,102.3,15,0.2595787871098706,56.351179903577766,6.6148393053942165,Denver,A,Active,19,30.865753424657534,12.265753424657534
DRV00004,2024-09-01,15,22853,52137.1,6.61,3493.6,0.333,8.6,22853,395.4,3493.6,6.613333333333333,128.6,15,0.32524026302478504,57.79716742539201,6.54138997023128,Denver,A,Active,19,30.865753424657534,12.265753424657534
DRV00004,2024-10-01,14,24403,56373.44,6.54,3796.1,0.429,7.4,24403,431.8,3796.1000000000004,6.5442857142857145,103.6,14,0.23992589161648908,56.5145900880037,6.428439714443771,Denver,A,Active,19,30.865753424657534,12.265753424657534
DRV00004,2024-11-01,20,21348,45568.61,6.19,3563.3,0.45,6.3,21348,380.0,3563.3,6.186,126.4,20,0.33263157894736844,56.17894736842105,5.991075688266494,Denver,A,Active,19,30.865753424657534,12.265753424657534
DRV00004,2024-12-01,22,33528,65327.76,6.5,5139.6,0.5,7.1,33528,589.8,5139.6,6.502727272727273,155.6,22,0.26381824347236354,56.84638860630723,6.523464861078683,Denver,A,Active,19,30.865753424657534,12.265753424657534
DRV00005,2022-01-01,12,19991,46330.99,6.7,3000.2,0.417,7.7,19991,362.9,3000.2,6.699166666666667,91.8,12,0.2529622485533205,55.086800771562416,6.663222451836544,Chicago,A,Active,12,65.45205479452055,7.03013698630137
DRV00005,2022-02-01,18,26539,61396.36,6.73,4020.2,0.333,7.4,26539,470.7,4020.2,6.728888888888889,133.2,18,0.2829827915869981,56.3819842787338,6.601412865031591,Chicago,A,Active,12,65.45205479452055,7.03013698630137
DRV00005,2022-03-01,6,6650,14941.63,6.38,1093.5,0.167,9.0,6650,119.4,1093.5,6.381666666666667,53.8,6,0.4505862646566164,55.69514237855946,6.081390032007316,Chicago,A,Active,12,65.45205479452055,7.03013698630137
DRV00005,2022-04-01,16,22560,46274.55,6.37,3596.7,0.5,7.4,22560,384.0,3596.7,6.37125,118.5,16,0.30859375,58.75,6.27241638168321,Chicago,A,Active,12,65.45205479452055,7.03013698630137
DRV00005,2022-05-01,18,23591,52354.68,6.39,3766.4,0.5,7.9,23591,405.8,3766.4,6.385555555555555,141.7,18,0.34918679152291765,58.13454903893543,6.263540781648258,Chicago,A,Active,12,65.45205479452055,7.03013698630137
DRV00005,2022-06-01,11,19077,35535.72,6.56,3027.6,0.273,7.8,19077,326.8,3027.6,6.557272727272727,86.0,11,0.2631578947368421,58.37515299877601,6.301030519223147,Chicago,A,Active,12,65.45205479452055,7.03013698630137
DRV00005,2022-07-01,19,31144,74032.7,6.39,4967.9,0.211,6.4,31144,553.6,4967.9,6.394736842105263,122.5,19,0.22127890173410403,56.25722543352601,6.269047283560458,Chicago,A,Active,12,65.45205479452055,7.03013698630137
DRV00005,2022-08-01,15,20109,42488.97,6.39,3172.4,0.533,7.2,20109,352.4,3172.4,6.3933333333333335,107.7,15,0.3056186152099887,57.06299659477867,6.338734081452528,Chicago,A,Active,12,65.45205479452055,7.03013698630137
DRV00005,2022-09-01,21,26898,60586.16,6.55,4124.0,0.524,7.3,26898,478.4,4124.0,6.545238095238095,153.0,21,0.3198160535117057,56.224916387959865,6.522308438409311,Chicago,A,Active,12,65.45205479452055,7.03013698630137
DRV00005,2022-10-01,18,24616,55463.15,6.82,3571.7,0.333,6.6,24616,429.5,3571.7,6.82,118.3,18,0.27543655413271245,57.31315483119907,6.89195621132794,Chicago,A,Active,12,65.45205479452055,7.03013698630137
DRV00005,2022-11-01,25,31381,71489.8,6.56,4849.5,0.32,7.0,31381,550.4,4849.5,6.5648,174.1,25,0.3163154069767442,57.014898255813954,6.470976389318486,Chicago,A,Active,12,65.45205479452055,7.03013698630137
DRV00005,2022-12-01,21,32946,72696.62,6.59,5057.8,0.714,6.7,32946,586.3,5057.8,6.585714285714286,140.2,21,0.23912672693160497,56.19307521746546,6.513899323816679,Chicago,A,Active,12,65.45205479452055,7.03013698630137
DRV00005,2023-01-01,14,21137,44953.17,6.42,3315.4,0.571,7.7,21137,366.9,3315.4,6.424285714285714,108.3,14,0.29517579721995096,57.60970291632598,6.375399650117632,Chicago,A,Active,12,65.45205479452055,7.03013698630137
DRV00005,2023-02-01,18,26363,55393.87,6.55,3993.7,0.611,6.7,26363,449.5,3993.7,6.545555555555556,119.9,18,0.2667408231368187,58.6496106785317,6.601146806219797,Chicago,A,Active,12,65.45205479452055,7.03013698630137
DRV00005,2023-03-01,23,36955,75313.91,6.49,5677.5,0.348,7.0,36955,655.5,5677.5,6.49,160.5,23,0.2448512585812357,56.3768115942029,6.509026860413915,Chicago,A,Active,12,65.45205479452055,7.03013698630137
DRV00005,2023-04-01,12,16688,41887.95,6.08,2767.0,0.417,5.8,16688,289.5,2767.0,6.084166666666667,69.5,12,0.24006908462867013,57.64421416234888,6.0310805926996744,Chicago,A,Active,12,65.45205479452055,7.03013698630137
DRV00005,2023-05-01,18,28366,63576.51,6.36,4518.0,0.389,6.4,28366,506.8,4518.0,6.358333333333333,115.5,18,0.22790055248618785,55.97079715864246,6.278441788401948,Chicago,A,Active,12,65.45205479452055,7.03013698630137
DRV00005,2023-06-01,20,24124,48696.35,6.8,3624.4,0.3,7.6,24124,407.2,3624.4,6.7995,152.7,20,0.375,59.24361493123772,6.655998234190487,Chicago,A,Active,12,65.45205479452055,7.03013698630137
DRV00005,2023-07-01,14,20578,42266.39,6.67,3162.9,0.643,7.2,20578,382.2,3162.9,6.666428571428571,100.8,14,0.26373626373626374,53.840920983778126,6.506054570172942,Chicago,A,Active,12,65.45205479452055,7.03013698630137
DRV00005,2023-08-01,26,34172,74170.5,6.35,5468.1,0.423,7.5,34172,594.7,5468.1,6.350384615384616,195.0,26,0.3278964183621994,57.46090465781066,6.249337064062471,Chicago,A,Active,12,65.45205479452055,7.03013698630137
DRV00005,2023-09-01,6,12146,26490.09,6.64,1879.6,0.833,7.2,12146,214.9,1879.6,6.638333333333333,43.4,6,0.2019543973941368,56.51931130758492,6.462013194296659,Chicago,A,Active,12,65.45205479452055,7.03013698630137
DRV00005,2023-10-01,12,15390,33322.01,6.52,2344.8,0.583,5.5,15390,263.4,2344.8,6.520833333333333,65.8,12,0.24981017463933183,58.42824601366743,6.563459570112589,Chicago,A,Active,12,65.45205479452055,7.03013698630137
DRV00005,2023-11-01,20,27873,62447.23,6.3,4575.6,0.35,7.0,27873,476.7,4575.6,6.303,139.8,20,0.2932662051604783,58.470736312146,6.091660110149488,Chicago,A,Active,12,65.45205479452055,7.03013698630137
DRV00005,2023-12-01,12,12841,26320.87,6.42,2110.2,0.417,6.8,12841,236.8,2110.2,6.420833333333333,81.9,12,0.3458614864864865,54.227195945945944,6.085205193820491,Chicago,A,Active,12,65.45205479452055,7.03013698630137
DRV00005,2024-01-01,25,33791,71025.77,6.64,5126.3,0.48,6.6,33791,592.8,5126.3,6.6376,164.4,25,0.2773279352226721,57.002361673414306,6.591693814251994,Chicago,A,Active,12,65.45205479452055,7.03013698630137
DRV00005,2024-02-01,17,28600,67074.26,6.59,4376.7,0.647,7.5,28600,487.0,4376.7,6.594117647058823,127.60000000000001,17,0.2620123203285421,58.72689938398357,6.534603696849224,Chicago,A,Active,12,65.45205479452055,7.03013698630137
DRV00005,2024-03-01,19,20814,44390.58,6.48,3265.8,0.474,7.4,20814,355.8,3265.8,6.475789473684211,140.8,19,0.39572793704328274,58.49915682967959,6.373323534815359,Chicago,A,Active,12,65.45205479452055,7.03013698630137
DRV00005,2024-04-01,15,18689,43614.28,6.51,2879.3,0.533,7.9,18689,340.6,2879.3,6.505333333333334,118.4,15,0.3476218438050499,54.870816206694066,6.4908137394505605,Chicago,A,Active,12,65.45205479452055,7.03013698630137
DRV00005,2024-05-01,17,28626,65196.35,6.52,4344.2,0.471,6.6,28626,520.3,4344.2,6.524705882352941,111.6,17,0.21449163943878533,55.01825869690563,6.5894756226693065,Chicago,A,Active,12,65.45205479452055,7.03013698630137
DRV00005,2024-06-01,28,52104,120214.94,6.37,8178.5,0.321,7.3,52104,900.9,8178.5,6.3689285714285715,204.4,28,0.2268842268842269,57.83549783549784,6.370850400440179,Chicago,A,Active,12,65.45205479452055,7.03013698630137
DRV00005,2024-07-01,22,24975,53665.12,6.31,4012.0,0.591,8.2,24975,439.9,4012.0,6.3127272727272725,180.4,22,0.410093203000682,56.7742668788361,6.225074775672981,Chicago,A,Active,12,65.45205479452055,7.03013698630137
DRV00005,2024-08-01,18,21382,45835.05,6.6,3299.3,0.5,7.7,21382,377.7,3299.3,6.6,138.1,18,0.36563410113846967,56.611066984379136,6.480768647895007,Chicago,A,Active,12,65.45205479452055,7.03013698630137
DRV00005,2024-09-01,14,20320,42954.52,6.73,3053.8,0.357,6.2,20320,358.7,3053.8,6.727857142857142,86.8,14,0.24198494563702258,56.64901031502649,6.654004846420852,Chicago,A,Active,12,65.45205479452055,7.03013698630137
DRV00005,2024-10-01,25,37545,82433.09,6.51,5847.3,0.4,6.7,37545,642.1,5847.3,6.5076,167.7,25,0.2611742719202616,58.472200591808125,6.420912215894515,Chicago,A,Active,12,65.45205479452055,7.03013698630137
DRV00005,2024-11-01,21,29654,62971.9,6.52,4615.9,0.381,6.8,29654,525.5,4615.9,6.523333333333333,141.9,21,0.27002854424357753,56.43006660323501,6.424315951385429,Chicago,A,Active,12,65.45205479452055,7.03013698630137
DRV00005,2024-12-01,27,44493,94551.42,6.63,6788.6,0.481,7.2,44493,763.7,6788.6,6.625555555555555,194.1,27,0.25415739164593426,58.25978787481995,6.554075950858793,Chicago,A,Active,12,65.45205479452055,7.03013698630137
DRV00006,2022-01-01,16,19612,42338.96,6.53,3024.2,0.562,6.8,19612,335.8,3024.2000000000003,6.5275,108.3,16,0.3225134008338296,58.40381179273377,6.485020831955558,Portland,A,Active,23,35.635616438356166,6.693150684931507
DRV00006,2022-02-01,12,19275,44546.74,6.55,2993.9,0.25,7.3,19275,327.5,2993.9,6.55,87.7,12,0.26778625954198476,58.85496183206107,6.438090784595343,Portland,A,Active,23,35.635616438356166,6.693150684931507
DRV00006,2022-03-01,25,48242,95210.6,6.21,7786.8,0.44,7.7,48242,858.3,7786.8,6.2116,192.4,25,0.22416404520563907,56.20645461959688,6.1953562438999334,Portland,A,Active,23,35.635616438356166,6.693150684931507
DRV00006,2022-04-01,18,19869,43120.94,6.55,3039.8,0.389,7.9,19869,346.3,3039.8,6.552777777777778,142.8,18,0.4123592261045337,57.375108287611894,6.5362852819264425,Portland,A,Active,23,35.635616438356166,6.693150684931507
DRV00006,2022-05-01,16,22115,47419.85,6.46,3488.6,0.5,7.1,22115,396.0,3488.6,6.455625,113.0,16,0.28535353535353536,55.8459595959596,6.339219171014161,Portland,A,Active,23,35.635616438356166,6.693150684931507
DRV00006,2022-06-01,14,20483,39331.73,6.71,3130.1,0.286,6.4,20483,352.4,3130.1,6.707142857142857,88.9,14,0.25227014755959143,58.12429057888763,6.543880387208077,Portland,A,Active,23,35.635616438356166,6.693150684931507
DRV00006,2022-07-01,11,15897,33470.15,6.33,2546.9,0.636,7.0,15897,282.0,2546.9,6.329090909090909,77.5,11,0.274822695035461,56.37234042553192,6.2417056028897875,Portland,A,Active,23,35.635616438356166,6.693150684931507
DRV00006,2022-08-01,27,37778,75850.62,6.24,6113.5,0.667,7.6,37778,664.0,6113.5,6.2407407407407405,204.6,27,0.3081325301204819,56.894578313253014,6.179438946593605,Portland,A,Active,23,35.635616438356166,6.693150684931507
DRV00006,2022-09-01,20,26615,60215.72,6.41,4241.0,0.45,7.5,26615,475.1,4241.0,6.412000000000001,149.6,20,0.3148810776678594,56.019785308356134,6.275642537137467,Portland,A,Active,23,35.635616438356166,6.693150684931507
DRV00006,2022-10-01,20,25150,50076.97,6.51,3887.0,0.3,7.2,25150,440.0,3887.0,6.5055000000000005,144.1,20,0.3275,57.15909090909091,6.470285567275534,Portland,A,Active,23,35.635616438356166,6.693150684931507
DRV00006,2022-11-01,21,29876,68893.56,6.51,4607.5,0.381,6.5,29876,512.8,4607.5,6.51047619047619,136.6,21,0.2663806552262091,58.260530421216856,6.484210526315789,Portland,A,Active,23,35.635616438356166,6.693150684931507
DRV00006,2022-12-01,27,31148,67733.16,6.55,4883.4,0.407,7.5,31148,538.7,4883.4,6.548518518518518,203.6,27,0.3779469092259142,57.82067941340263,6.378342957775321,Portland,A,Active,23,35.635616438356166,6.693150684931507
DRV00006,2023-01-01,21,33078,69630.58,6.54,5069.4,0.429,6.6,33078,578.7,5069.4,6.539523809523809,138.6,21,0.23950233281493,57.15914981855884,6.52503254823056,Portland,A,Active,23,35.635616438356166,6.693150684931507
DRV00006,2023-02-01,14,23258,49989.25,6.48,3587.0,0.357,8.0,23258,426.6,3587.0,6.477142857142858,111.3,14,0.2609001406469761,54.51945616502578,6.483969891274045,Portland,A,Active,23,35.635616438356166,6.693150684931507
DRV00006,2023-03-01,15,21068,41064.27,6.82,3072.9,0.533,7.7,21068,369.4,3072.9,6.819999999999999,114.8,15,0.31077422847861397,57.03302652950731,6.856064304077581,Portland,A,Active,23,35.635616438356166,6.693150684931507
DRV00006,2023-04-01,16,25883,51532.05,6.68,3853.7,0.438,7.2,25883,447.8,3853.7,6.6775,115.8,16,0.25859758820902184,57.800357302367125,6.716402418454992,Portland,A,Active,23,35.635616438356166,6.693150684931507
DRV00006,2023-05-01,14,19152,34518.64,6.76,2876.9,0.286,7.5,19152,335.7,2876.9,6.757857142857143,105.6,14,0.3145665773011617,57.05093833780161,6.6571656991901005,Portland,A,Active,23,35.635616438356166,6.693150684931507
DRV00006,2023-06-01,19,27531,62402.2,6.4,4321.4,0.579,6.3,27531,488.0,4321.4,6.395789473684211,119.5,19,0.24487704918032788,56.415983606557376,6.370852038691165,Portland,A,Active,23,35.635616438356166,6.693150684931507
DRV00006,2023-07-01,16,27061,55323.09,6.7,4081.2,0.438,6.8,27061,470.90000000000003,4081.2,6.705,109.5,16,0.23253344659163303,57.466553408366956,6.630647848671959,Portland,A,Active,23,35.635616438356166,6.693150684931507
DRV00006,2023-08-01,16,28173,57600.38,6.16,4534.7,0.375,6.7,28173,486.9,4534.7,6.155,107.0,16,0.2197576504415691,57.861983980283426,6.212759388713697,Portland,A,Active,23,35.635616438356166,6.693150684931507
DRV00006,2023-09-01,14,19307,45115.43,6.67,2897.0,0.429,7.7,19307,335.0,2897.0,6.67,107.4,14,0.3205970149253731,57.63283582089552,6.66448049706593,Portland,A,Active,23,35.635616438356166,6.693150684931507
DRV00006,2023-10-01,18,26832,53987.63,6.61,4041.2,0.556,6.5,26832,473.5,4041.2,6.607777777777778,116.4,18,0.24582893347412885,56.66737064413939,6.639611996436702,Portland,A,Active,23,35.635616438356166,6.693150684931507
DRV00006,2023-11-01,20,27060,58150.48,6.42,4244.2,0.55,7.3,27060,470.40000000000003,4244.2,6.417,146.2,20,0.3107993197278911,57.52551020408163,6.375759860515528,Portland,A,Active,23,35.635616438356166,6.693150684931507
DRV00006,2023-12-01,12,17318,35157.63,6.4,2722.5,0.417,9.0,17318,294.8,2722.5,6.3975,107.5,12,0.3646540027137042,58.744911804613295,6.361065197428834,Portland,A,Active,23,35.635616438356166,6.693150684931507
DRV00006,2024-01-01,23,37177,76191.64,6.43,5786.1,0.609,7.0,37177,662.4,5786.1,6.434347826086957,159.9,23,0.2413949275362319,56.12469806763285,6.425225972589481,Portland,A,Active,23,35.635616438356166,6.693150684931507
DRV00006,2024-02-01,10,14485,30920.77,6.37,2267.4,0.4,7.5,14485,247.1,2267.4,6.367,74.9,10,0.3031161473087819,58.61999190611089,6.3883743494751695,Portland,A,Active,23,35.635616438356166,6.693150684931507
