driver_id,month,total_miles,total_hours,total_fuel,avg_mpg,idle_time,trip_count,idle_ratio,productivity,fuel_efficiency,home_terminal,cdl_class,employment_status,years_experience,date_of_birth,hire_date,driver_age,driver_tenure
DRV00004,2023-10-01,22049,391.4,3370.1,6.6135294117647065,111.3,17,0.28436382217680123,56.333673990802254,6.542535829797336,Denver,A,Active,19,1995-02-06,2013-09-08,30.865753424657534,12.265753424657534
DRV00004,2023-11-01,18825,320.9,2855.8,6.486923076923077,79.1,13,0.24649423496416328,58.66313493300094,6.59184816863926,Denver,A,Active,19,1995-02-06,2013-09-08,30.865753424657534,12.265753424657534
DRV00004,2023-12-01,21918,378.90000000000003,3397.1,6.6505882352941175,135.6,17,0.35787806809184475,57.846397466349956,6.451973742309617,Denver,A,Active,19,1995-02-06,2013-09-08,30.865753424657534,12.265753424657534
DRV00004,2024-01-01,26987,455.5,4140.3,6.5525,96.0,16,0.21075740944017562,59.246981339187705,6.518126705794266,Denver,A,Active,19,1995-02-06,2013-09-08,30.865753424657534,12.265753424657534
DRV00004,2024-02-01,26858,464.9,4131.6,6.4184210526315795,125.7,19,0.2703807270380727,57.77156377715638,6.500629296156452,Denver,A,Active,19,1995-02-06,2013-09-08,30.865753424657534,12.265753424657534
DRV00004,2024-03-01,24462,427.5,3680.6,6.545625,119.2,16,0.27883040935672515,57.22105263157895,6.646198989295224,Denver,A,Active,19,1995-02-06,2013-09-08,30.865753424657534,12.265753424657534
DRV00004,2024-04-01,24999,424.0,3978.4,6.431052631578948,110.1,19,0.25966981132075473,58.95990566037736,6.283681882163684,Denver,A,Active,19,1995-02-06,2013-09-08,30.865753424657534,12.265753424657534
DRV00004,2024-05-01,39140,677.0,6179.7,6.382608695652174,156.0,23,0.23042836041358936,57.813884785819795,6.333640791624189,Denver,A,Active,19,1995-02-06,2013-09-08,30.865753424657534,12.265753424657534
DRV00004,2024-06-01,33289,565.7,5130.7,6.529545454545455,147.3,22,0.26038536326674916,58.84567792115962,6.488198491433917,Denver,A,Active,19,1995-02-06,2013-09-08,30.865753424657534,12.265753424657534
DRV00004,2024-07-01,24149,425.3,3780.6,6.5346153846153845,89.0,13,0.20926404890665412,56.781095697154946,6.387610432206528,Denver,A,Active,19,1995-02-06,2013-09-08,30.865753424657534,12.265753424657534
DRV00004,2024-08-01,22208,394.1,3357.2999999999997,6.585333333333334,102.3,15,0.2595787871098706,56.351179903577766,6.6148393053942165,Denver,A,Active,19,1995-02-06,2013-09-08,30.865753424657534,12.265753424657534
DRV00004,2024-09-01,22853,395.4,3493.6,6.613333333333333,128.6,15,0.32524026302478504,57.79716742539201,6.54138997023128,Denver,A,Active,19,1995-02-06,2013-09-08,30.865753424657534,12.265753424657534
DRV00004,2024-10-01,24403,431.8,3796.1000000000004,6.5442857142857145,103.6,14,0.23992589161648908,56.5145900880037,6.428439714443771,Denver,A,Active,19,1995-02-06,2013-09-08,30.865753424657534,12.265753424657534
DRV00004,2024-11-01,21348,380.0,3563.3,6.186,126.4,20,0.33263157894736844,56.17894736842105,5.991075688266494,Denver,A,Active,19,1995-02-06,2013-09-08,30.865753424657534,12.265753424657534
DRV00004,2024-12-01,33528,589.8,5139.6,6.502727272727273,155.6,22,0.26381824347236354,56.84638860630723,6.523464861078683,Denver,A,Active,19,1995-02-06,2013-09-08,30.865753424657534,12.265753424657534
DRV00005,2022-01-01,19991,362.9,3000.2,6.699166666666667,91.8,12,0.2529622485533205,55.086800771562416,6.663222451836544,Chicago,A,Active,12,1960-07-15,2018-12-02,65.45205479452055,7.03013698630137
DRV00005,2022-02-01,26539,470.7,4020.2,6.728888888888889,133.2,18,0.2829827915869981,56.3819842787338,6.601412865031591,Chicago,A,Active,12,1960-07-15,2018-12-02,65.45205479452055,7.03013698630137
DRV00005,2022-03-01,6650,119.4,1093.5,6.381666666666667,53.8,6,0.4505862646566164,55.69514237855946,6.081390032007316,Chicago,A,Active,12,1960-07-15,2018-12-02,65.45205479452055,7.03013698630137
DRV00005,2022-04-01,22560,384.0,3596.7,6.37125,118.5,16,0.30859375,58.75,6.27241638168321,Chicago,A,Active,12,1960-07-15,2018-12-02,65.45205479452055,7.03013698630137
DRV00005,2022-05-01,23591,405.8,3766.4,6.385555555555555,141.7,18,0.34918679152291765,58.13454903893543,6.263540781648258,Chicago,A,Active,12,1960-07-15,2018-12-02,65.45205479452055,7.03013698630137
DRV00005,2022-06-01,19077,326.8,3027.6,6.557272727272727,86.0,11,0.2631578947368421,58.37515299877601,6.301030519223147,Chicago,A,Active,12,1960-07-15,2018-12-02,65.45205479452055,7.03013698630137
DRV00005,2022-07-01,31144,553.6,4967.9,6.394736842105263,122.5,19,0.22127890173410403,56.25722543352601,6.269047283560458,Chicago,A,Active,12,1960-07-15,2018-12-02,65.45205479452055,7.03013698630137
DRV00005,2022-08-01,20109,352.4,3172.4,6.3933333333333335,107.7,15,0.3056186152099887,57.06299659477867,6.338734081452528,Chicago,A,Active,12,1960-07-15,2018-12-02,65.45205479452055,7.03013698630137
DRV00005,2022-09-01,26898,478.4,4124.0,6.545238095238095,153.0,21,0.3198160535117057,56.224916387959865,6.522308438409311,Chicago,A,Active,12,1960-07-15,2018-12-02,65.45205479452055,7.03013698630137
DRV00005,2022-10-01,24616,429.5,3571.7,6.82,118.3,18,0.27543655413271245,57.31315483119907,6.89195621132794,Chicago,A,Active,12,1960-07-15,2018-12-02,65.45205479452055,7.03013698630137
DRV00005,2022-11-01,31381,550.4,4849.5,6.5648,174.1,25,0.3163154069767442,57.014898255813954,6.470976389318486,Chicago,A,Active,12,1960-07-15,2018-12-02,65.45205479452055,7.03013698630137
DRV00005,2022-12-01,32946,586.3,5057.8,6.585714285714286,140.2,21,0.23912672693160497,56.19307521746546,6.513899323816679,Chicago,A,Active,12,1960-07-15,2018-12-02,65.45205479452055,7.03013698630137
DRV00005,2023-01-01,21137,366.9,3315.4,6.424285714285714,108.3,14,0.29517579721995096,57.60970291632598,6.375399650117632,Chicago,A,Active,12,1960-07-15,2018-12-02,65.45205479452055,7.03013698630137
DRV00005,2023-02-01,26363,449.5,3993.7,6.545555555555556,119.9,18,0.2667408231368187,58.6496106785317,6.601146806219797,Chicago,A,Active,12,1960-07-15,2018-12-02,65.45205479452055,7.03013698630137
DRV00005,2023-03-01,36955,655.5,5677.5,6.49,160.5,23,0.2448512585812357,56.3768115942029,6.509026860413915,Chicago,A,Active,12,1960-07-15,2018-12-02,65.45205479452055,7.03013698630137
DRV00005,2023-04-01,16688,289.5,2767.0,6.084166666666667,69.5,12,0.24006908462867013,57.64421416234888,6.0310805926996744,Chicago,A,Active,12,1960-07-15,2018-12-02,65.45205479452055,7.03013698630137
DRV00005,2023-05-01,28366,506.8,4518.0,6.358333333333333,115.5,18,0.22790055248618785,55.97079715864246,6.278441788401948,Chicago,A,Active,12,1960-07-15,2018-12-02,65.45205479452055,7.03013698630137
DRV00005,2023-06-01,24124,407.2,3624.4,6.7995,152.7,20,0.375,59.24361493123772,6.655998234190487,Chicago,A,Active,12,1960-07-15,2018-12-02,65.45205479452055,7.03013698630137
DRV00005,2023-07-01,20578,382.2,3162.9,6.666428571428571,100.8,14,0.26373626373626374,53.840920983778126,6.506054570172942,Chicago,A,Active,12,1960-07-15,2018-12-02,65.45205479452055,7.03013698630137
DRV00005,2023-08-01,34172,594.7,5468.1,6.350384615384616,195.0,26,0.3278964183621994,57.46090465781066,6.249337064062471,Chicago,A,Active,12,1960-07-15,2018-12-02,65.45205479452055,7.03013698630137
DRV00005,2023-09-01,12146,214.9,1879.6,6.638333333333333,43.4,6,0.2019543973941368,56.51931130758492,6.462013194296659,Chicago,A,Active,12,1960-07-15,2018-12-02,65.45205479452055,7.03013698630137
DRV00005,2023-10-01,15390,263.4,2344.8,6.520833333333333,65.8,12,0.24981017463933183,58.42824601366743,6.563459570112589,Chicago,A,Active,12,1960-07-15,2018-12-02,65.45205479452055,7.03013698630137
DRV00005,2023-11-01,27873,476.7,4575.6,6.303,139.8,20,0.2932662051604783,58.470736312146,6.091660110149488,Chicago,A,Active,12,1960-07-15,2018-12-02,65.45205479452055,7.03013698630137
DRV00005,2023-12-01,12841,236.8,2110.2,6.420833333333333,81.9,12,0.3458614864864865,54.227195945945944,6.085205193820491,Chicago,A,Active,12,1960-07-15,2018-12-02,65.45205479452055,7.03013698630137
DRV00005,2024-01-01,33791,592.8,5126.3,6.6376,164.4,25,0.2773279352226721,57.002361673414306,6.591693814251994,Chicago,A,Active,12,1960-07-15,2018-12-02,65.45205479452055,7.03013698630137
DRV00005,2024-02-01,28600,487.0,4376.7,6.594117647058823,127.60000000000001,17,0.2620123203285421,58.72689938398357,6.534603696849224,Chicago,A,Active,12,1960-07-15,2018-12-02,65.45205479452055,7.03013698630137
DRV00005,2024-03-01,20814,355.8,3265.8,6.475789473684211,140.8,19,0.39572793704328274,58.49915682967959,6.373323534815359,Chicago,A,Active,12,1960-07-15,2018-12-02,65.45205479452055,7.03013698630137
DRV00005,2024-04-01,18689,340.6,2879.3,6.505333333333334,118.4,15,0.3476218438050499,54.870816206694066,6.4908137394505605,Chicago,A,Active,12,1960-07-15,2018-12-02,65.45205479452055,7.03013698630137
DRV00005,2024-05-01,28626,520.3,4344.2,6.524705882352941,111.6,17,0.21449163943878533,55.01825869690563,6.5894756226693065,Chicago,A,Active,12,1960-07-15,2018-12-02,65.45205479452055,7.03013698630137
DRV00005,2024-06-01,52104,900.9,8178.5,6.3689285714285715,204.4,28,0.2268842268842269,57.83549783549784,6.370850400440179,Chicago,A,Active,12,1960-07-15,2018-12-02,65.45205479452055,7.03013698630137
DRV00005,2024-07-01,24975,439.9,4012.0,6.3127272727272725,180.4,22,0.410093203000682,56.7742668788361,6.225074775672981,Chicago,A,Active,12,1960-07-15,2018-12-02,65.45205479452055,7.03013698630137
DRV00005,2024-08-01,21382,377.7,3299.3,6.6,138.1,18,0.36563410113846967,56.611066984379136,6.480768647895007,Chicago,A,Active,12,1960-07-15,2018-12-02,65.45205479452055,7.03013698630137
DRV00005,2024-09-01,20320,358.7,3053.8,6.727857142857142,86.8,14,0.24198494563702258,56.64901031502649,6.654004846420852,Chicago,A,Active,12,1960-07-15,2018-12-02,65.45205479452055,7.03013698630137
DRV00005,2024-10-01,37545,642.1,5847.3,6.5076,167.7,25,0.2611742719202616,58.472200591808125,6.420912215894515,Chicago,A,Active,12,1960-07-15,2018-12-02,65.45205479452055,7.03013698630137
DRV00005,2024-11-01,29654,525.5,4615.9,6.523333333333333,141.9,21,0.27002854424357753,56.43006660323501,6.424315951385429,Chicago,A,Active,12,1960-07-15,2018-12-02,65.45205479452055,7.03013698630137
DRV00005,2024-12-01,44493,763.7,6788.6,6.625555555555555,194.1,27,0.25415739164593426,58.25978787481995,6.554075950858793,Chicago,A,Active,12,1960-07-15,2018-12-02,65.45205479452055,7.03013698630137
DRV00006,2022-01-01,19612,335.8,3024.2000000000003,6.5275,108.3,16,0.3225134008338296,58.40381179273377,6.485020831955558,Portland,A,Active,23,1990-05-02,2019-04-04,35.635616438356166,6.693150684931507
DRV00006,2022-02-01,19275,327.5,2993.9,6.55,87.7,12,0.26778625954198476,58.85496183206107,6.438090784595343,Portland,A,Active,23,1990-05-02,2019-04-04,35.635616438356166,6.693150684931507
DRV00006,2022-03-01,48242,858.3,7786.8,6.2116,192.4,25,0.22416404520563907,56.20645461959688,6.1953562438999334,Portland,A,Active,23,1990-05-02,2019-04-04,35.635616438356166,6.693150684931507
DRV00006,2022-04-01,19869,346.3,3039.8,6.552777777777778,142.8,18,0.4123592261045337,57.375108287611894,6.5362852819264425,Portland,A,Active,23,1990-05-02,2019-04-04,35.635616438356166,6.693150684931507
DRV00006,2022-05-01,22115,396.0,3488.6,6.455625,113.0,16,0.28535353535353536,55.8459595959596,6.339219171014161,Portland,A,Active,23,1990-05-02,2019-04-04,35.635616438356166,6.693150684931507
DRV00006,2022-06-01,20483,352.4,3130.1,6.707142857142857,88.9,14,0.25227014755959143,58.12429057888763,6.543880387208077,Portland,A,Active,23,1990-05-02,2019-04-04,35.635616438356166,6.693150684931507
DRV00006,2022-07-01,15897,282.0,2546.9,6.329090909090909,77.5,11,0.274822695035461,56.37234042553192,6.2417056028897875,Portland,A,Active,23,1990-05-02,2019-04-04,35.635616438356166,6.693150684931507
DRV00006,2022-08-01,37778,664.0,6113.5,6.2407407407407405,204.6,27,0.3081325301204819,56.894578313253014,6.179438946593605,Portland,A,Active,23,1990-05-02,2019-04-04,35.635616438356166,6.693150684931507
DRV00006,2022-09-01,26615,475.1,4241.0,6.412000000000001,149.6,20,0.3148810776678594,56.019785308356134,6.275642537137467,Portland,A,Active,23,1990-05-02,2019-04-04,35.635616438356166,6.693150684931507
DRV00006,2022-10-01,25150,440.0,3887.0,6.5055000000000005,144.1,20,0.3275,57.15909090909091,6.470285567275534,Portland,A,Active,23,1990-05-02,2019-04-04,35.635616438356166,6.693150684931507
DRV00006,2022-11-01,29876,512.8,4607.5,6.51047619047619,136.6,21,0.2663806552262091,58.260530421216856,6.484210526315789,Portland,A,Active,23,1990-05-02,2019-04-04,35.635616438356166,6.693150684931507
DRV00006,2022-12-01,31148,538.7,4883.4,6.548518518518518,203.6,27,0.3779469092259142,57.82067941340263,6.378342957775321,Portland,A,Active,23,1990-05-02,2019-04-04,35.635616438356166,6.693150684931507
DRV00006,2023-01-01,33078,578.7,5069.4,6.539523809523809,138.6,21,0.23950233281493,57.15914981855884,6.52503254823056,Portland,A,Active,23,1990-05-02,2019-04-04,35.635616438356166,6.693150684931507
DRV00006,2023-02-01,23258,426.6,3587.0,6.477142857142858,111.3,14,0.2609001406469761,54.51945616502578,6.483969891274045,Portland,A,Active,23,1990-05-02,2019-04-04,35.635616438356166,6.693150684931507
DRV00006,2023-03-01,21068,369.4,3072.9,6.819999999999999,114.8,15,0.31077422847861397,57.03302652950731,6.856064304077581,Portland,A,Active,23,1990-05-02,2019-04-04,35.635616438356166,6.693150684931507
DRV00006,2023-04-01,25883,447.8,3853.7,6.6775,115.8,16,0.25859758820902184,57.800357302367125,6.716402418454992,Portland,A,Active,23,1990-05-02,2019-04-04,35.635616438356166,6.693150684931507
DRV00006,2023-05-01,19152,335.7,2876.9,6.757857142857143,105.6,14,0.3145665773011617,57.05093833780161,6.6571656991901005,Portland,A,Active,23,1990-05-02,2019-04-04,35.635616438356166,6.693150684931507
DRV00006,2023-06-01,27531,488.0,4321.4,6.395789473684211,119.5,19,0.24487704918032788,56.415983606557376,6.370852038691165,Portland,A,Active,23,1990-05-02,2019-04-04,35.635616438356166,6.693150684931507
DRV00006,2023-07-01,27061,470.90000000000003,4081.2,6.705,109.5,16,0.23253344659163303,57.466553408366956,6.630647848671959,Portland,A,Active,23,1990-05-02,2019-04-04,35.635616438356166,6.693150684931507
DRV00006,2023-08-01,28173,486.9,4534.7,6.155,107.0,16,0.2197576504415691,57.861983980283426,6.212759388713697,Portland,A,Active,23,1990-05-02,2019-04-04,35.635616438356166,6.693150684931507
DRV00006,2023-09-01,19307,335.0,2897.0,6.67,107.4,14,0.3205970149253731,57.63283582089552,6.66448049706593,Portland,A,Active,23,1990-05-02,2019-04-04,35.635616438356166,6.693150684931507
DRV00006,2023-10-01,26832,473.5,4041.2,6.607777777777778,116.4,18,0.24582893347412885,56.66737064413939,6.639611996436702,Portland,A,Active,23,1990-05-02,2019-04-04,35.635616438356166,6.693150684931507
DRV00006,2023-11-01,27060,470.40000000000003,4244.2,6.417,146.2,20,0.3107993197278911,57.52551020408163,6.375759860515528,Portland,A,Active,23,1990-05-02,2019-04-04,35.635616438356166,6.693150684931507
DRV00006,2023-12-01,17318,294.8,2722.5,6.3975,107.5,12,0.3646540027137042,58.744911804613295,6.361065197428834,Portland,A,Active,23,1990-05-02,2019-04-04,35.635616438356166,6.693150684931507
DRV00006,2024-01-01,37177,662.4,5786.1,6.434347826086957,159.9,23,0.2413949275362319,56.12469806763285,6.425225972589481,Portland,A,Active,23,1990-05-02,2019-04-04,35.635616438356166,6.693150684931507
DRV00006,2024-02-01,14485,247.1,2267.4,6.367,74.9,10,0.3031161473087819,58.61999190611089,6.3883743494751695,Portland,A,Active,23,1990-05-02,2019-04-04,35.635616438356166,6.693150684931507
DRV00006,2024-03-01,23001,414.4,3691.0,6.310555555555556,125.9,18,0.30381274131274133,55.50434362934363,6.231644540774858,Portland,A,Active,23,1990-05-02,2019-04-04,35.635616438356166,6.693150684931507
DRV00006,2024-04-01,25344,449.4,3932.1,6.505625,96.1,16,0.21384067645749888,56.395193591455275,6.445410849164569,Portland,A,Active,23,1990-05-02,2019-04-04,35.635616438356166,6.693150684931507
DRV00006,2024-05-01,28682,508.1,4401.3,6.525263157894737,147.8,19,0.2908876205471364,56.449517811454434,6.516710971758344,Portland,A,Active,23,1990-05-02,2019-04-04,35.635616438356166,6.693150684931507
DRV00006,2024-06-01,34855,614.3,5438.8,6.487391304347827,173.2,23,0.28194693146671007,56.73937815399642,6.408582775612267,Portland,A,Active,23,1990-05-02,2019-04-04,35.635616438356166,6.693150684931507
DRV00006,2024-07-01,17316,302.3,2693.8,6.689411764705882,76.4,17,0.2527290770757526,57.28084684088653,6.42809414210409,Portland,A,Active,23,1990-05-02,2019-04-04,35.635616438356166,6.693150684931507
DRV00006,2024-08-01,22572,399.4,3419.6,6.648333333333333,122.2,18,0.30595893840761146,56.514772158237356,6.6007720201193125,Portland,A,Active,23,1990-05-02,2019-04-04,35.635616438356166,6.693150684931507
DRV00006,2024-09-01,31956,552.9,4871.3,6.567916666666666,184.8,24,0.3342376559956593,57.797069994574066,6.560055837250836,Portland,A,Active,23,1990-05-02,2019-04-04,35.635616438356166,6.693150684931507
DRV00006,2024-10-01,30277,524.3,4919.1,6.345,174.2,22,0.3322525271790959,57.747472820904065,6.154987701002216,Portland,A,Active,23,1990-05-02,2019-04-04,35.635616438356166,6.693150684931507
DRV00006,2024-11-01,17219,296.4,2630.5,6.508666666666667,105.3,15,0.35526315789473684,58.09379217273955,6.545903820566433,Portland,A,Active,23,1990-05-02,2019-04-04,35.635616438356166,6.693150684931507
DRV00006,2024-12-01,27485,473.2,4357.3,6.369,127.6,20,0.2696534234995773,58.0832628909552,6.307805292268148,Portland,A,Active,23,1990-05-02,2019-04-04,35.635616438356166,6.693150684931507
DRV00009,2022-01-01,34357,594.4,5369.4,6.502857142857143,150.1,21,0.2525235531628533,57.80114401076716,6.398666517674228,Los Angeles,A,Active,13,1989-02-22,2013-09-29,36.824657534246576,12.208219178082192
DRV00009,2022-02-01,12195,205.39999999999998,1892.7,6.498181818181819,82.5,11,0.4016553067185979,59.37195715676729,6.443176414645744,Los Angeles,A,Active,13,1989-02-22,2013-09-29,36.824657534246576,12.208219178082192
DRV00009,2022-03-01,39127,704.5,5893.1,6.6236,171.6,25,0.24357700496806245,55.53867991483322,6.6394597071151,Los Angeles,A,Active,13,1989-02-22,2013-09-29,36.824657534246576,12.208219178082192
DRV00009,2022-04-01,26013,464.1,4002.8,6.623157894736842,137.1,19,0.29541047188106007,56.05042016806723,6.498700909363445,Los Angeles,A,Active,13,1989-02-22,2013-09-29,36.824657534246576,12.208219178082192
DRV00009,2022-05-01,39216,688.1,6034.6,6.51608695652174,178.8,23,0.25984595262316523,56.99171632030228,6.498525171510953,Los Angeles,A,Active,13,1989-02-22,2013-09-29,36.824657534246576,12.208219178082192
DRV00009,2022-06-01,30965,545.9,4763.3,6.455909090909091,170.7,22,0.31269463271661474,56.722843011540576,6.500745281632481,Los Angeles,A,Active,13,1989-02-22,2013-09-29,36.824657534246576,12.208219178082192
DRV00009,2022-07-01,34221,587.8,5224.8,6.577272727272727,146.4,22,0.24906430758761486,58.21878189860497,6.549724391364262,Los Angeles,A,Active,13,1989-02-22,2013-09-29,36.824657534246576,12.208219178082192
DRV00009,2022-08-01,42235,739.5,6697.1,6.428461538461538,185.9,26,0.25138607167004734,57.11291413116971,6.306461005509847,Los Angeles,A,Active,13,1989-02-22,2013-09-29,36.824657534246576,12.208219178082192
DRV00009,2022-09-01,18496,320.9,2894.1,6.566363636363636,76.6,11,0.23870364599563726,57.63789342474291,6.390933278048443,Los Angeles,A,Active,13,1989-02-22,2013-09-29,36.824657534246576,12.208219178082192
